Target, Prediction, Time
910.537,0,2012-06-04 11:18:00
916.212,1515.3956274,2012-06-04 11:19:00
934.637,1515.3956274,2012-06-04 11:20:00
931.839,0,2012-06-04 11:21:00
938.293,0,2012-06-04 11:22:00
922.235,0,2012-06-04 11:23:00
541.425,1574.17002679,2012-06-04 11:24:00
599.928,1574.17002679,2012-06-04 11:25:00
944.822,0,2012-06-04 11:26:00
936.9,0,2012-06-04 11:27:00
939.412,0,2012-06-04 11:28:00
939.709,1610.17183587,2012-06-04 11:29:00
878.718,1610.17183587,2012-06-04 11:30:00
844.145,0,2012-06-04 11:31:00
837.361,0,2012-06-04 11:32:00
642.627,0,2012-06-04 11:33:00
509.657,1250.11753227,2012-06-04 11:34:00
694.616,1250.11753227,2012-06-04 11:35:00
960.003,0,2012-06-04 11:36:00
936.206,0,2012-06-04 11:37:00
939.851,0,2012-06-04 11:38:00
655.491,1498.36202271,2012-06-04 11:39:00
535.241,1498.36202271,2012-06-04 11:40:00
825.683,0,2012-06-04 11:41:00
932.167,0,2012-06-04 11:42:00
739.003,0,2012-06-04 11:43:00
532.286,1716.42909292,2012-06-04 11:44:00
765.069,1716.42909292,2012-06-04 11:45:00
929.593,0,2012-06-04 11:46:00
925.372,0,2012-06-04 11:47:00
529.867,0,2012-06-04 11:48:00
531.152,1592.64410025,2012-06-04 11:49:00
923.98,1592.64410025,2012-06-04 11:50:00
934.82,0,2012-06-04 11:51:00
640.414,0,2012-06-04 11:52:00
527.69,0,2012-06-04 11:53:00
803.421,1329.21715377,2012-06-04 11:54:00
924.679,1329.21715377,2012-06-04 11:55:00
1424.88,0,2012-06-04 11:56:00
1615.9,0,2012-06-04 11:57:00
1543.37,0,2012-06-04 11:58:00
1530.52,1328.46961657,2012-06-04 11:59:00
1517.78,1328.46961657,2012-06-04 12:00:00
1507.35,0,2012-06-04 12:01:00
1195.67,0,2012-06-04 12:02:00
1020.14,0,2012-06-04 12:03:00
1261.5,1174.52430422,2012-06-04 12:04:00
1385.24,1174.52430422,2012-06-04 12:05:00
1385.43,0,2012-06-04 12:06:00
1402.83,0,2012-06-04 12:07:00
1399.87,0,2012-06-04 12:08:00
1378.25,1810.84476248,2012-06-04 12:09:00
1391.52,1810.84476248,2012-06-04 12:10:00
1389.31,0,2012-06-04 12:11:00
1372.0,0,2012-06-04 12:12:00
967.247,0,2012-06-04 12:13:00
984.49,1121.34895425,2012-06-04 12:14:00
1385.8,1121.34895425,2012-06-04 12:15:00
1373.12,0,2012-06-04 12:16:00
1197.7,0,2012-06-04 12:17:00
807.12,0,2012-06-04 12:18:00
811.373,1312.68233559,2012-06-04 12:19:00
810.054,1312.68233559,2012-06-04 12:20:00
424.762,0,2012-06-04 12:21:00
412.039,0,2012-06-04 12:22:00
713.524,0,2012-06-04 12:23:00
834.389,1497.23385719,2012-06-04 12:24:00
922.804,1497.23385719,2012-06-04 12:25:00
946.783,0,2012-06-04 12:26:00
1063.78,0,2012-06-04 12:27:00
1067.01,0,2012-06-04 12:28:00
1062.45,1260.64814035,2012-06-04 12:29:00
814.881,1260.64814035,2012-06-04 12:30:00
648.065,0,2012-06-04 12:31:00
850.108,0,2012-06-04 12:32:00
1041.71,0,2012-06-04 12:33:00
1043.32,1166.62793213,2012-06-04 12:34:00
871.086,1166.62793213,2012-06-04 12:35:00
636.731,0,2012-06-04 12:36:00
808.373,0,2012-06-04 12:37:00
1037.37,0,2012-06-04 12:38:00
1038.93,1431.56864543,2012-06-04 12:39:00
848.059,1431.56864543,2012-06-04 12:40:00
641.09,0,2012-06-04 12:41:00
852.812,0,2012-06-04 12:42:00
1040.51,0,2012-06-04 12:43:00
1036.57,1192.93096751,2012-06-04 12:44:00
1041.38,1192.93096751,2012-06-04 12:45:00
1042.53,0,2012-06-04 12:46:00
1045.23,0,2012-06-04 12:47:00
665.473,0,2012-06-04 12:48:00
635.077,1074.02143989,2012-06-04 12:49:00
1276.18,1074.02143989,2012-06-04 12:50:00
1346.79,0,2012-06-04 12:51:00
1343.09,0,2012-06-04 12:52:00
1345.81,0,2012-06-04 12:53:00
1347.51,1286.18036771,2012-06-04 12:54:00
1346.65,1286.18036771,2012-06-04 12:55:00
1274.62,0,2012-06-04 12:56:00
853.54,0,2012-06-04 12:57:00
1281.29,0,2012-06-04 12:58:00
1549.21,734.551867451,2012-06-04 12:59:00
1516.09,734.551867451,2012-06-04 13:00:00
1494.83,0,2012-06-04 13:01:00
1489.85,0,2012-06-04 13:02:00
1486.39,0,2012-06-04 13:03:00
1491.77,1092.77045827,2012-06-04 13:04:00
1494.7,1092.77045827,2012-06-04 13:05:00
1068.09,0,2012-06-04 13:06:00
1072.2,0,2012-06-04 13:07:00
1422.37,0,2012-06-04 13:08:00
1460.42,1001.53182759,2012-06-04 13:09:00
1431.93,1001.53182759,2012-06-04 13:10:00
1353.41,0,2012-06-04 13:11:00
1377.03,0,2012-06-04 13:12:00
1387.51,0,2012-06-04 13:13:00
1377.43,1607.67155091,2012-06-04 13:14:00
966.436,1607.67155091,2012-06-04 13:15:00
953.719,0,2012-06-04 13:16:00
1357.19,0,2012-06-04 13:17:00
1311.36,0,2012-06-04 13:18:00
801.246,1605.42306528,2012-06-04 13:19:00
956.693,1605.42306528,2012-06-04 13:20:00
929.632,0,2012-06-04 13:21:00
929.457,0,2012-06-04 13:22:00
898.766,0,2012-06-04 13:23:00
531.742,1336.83707059,2012-06-04 13:24:00
630.484,1336.83707059,2012-06-04 13:25:00
948.052,0,2012-06-04 13:26:00
949.545,0,2012-06-04 13:27:00
868.123,0,2012-06-04 13:28:00
557.249,1354.4967821,2012-06-04 13:29:00
588.475,1354.4967821,2012-06-04 13:30:00
938.796,0,2012-06-04 13:31:00
935.261,0,2012-06-04 13:32:00
940.649,0,2012-06-04 13:33:00
944.311,1163.10983285,2012-06-04 13:34:00
944.933,1163.10983285,2012-06-04 13:35:00
872.263,0,2012-06-04 13:36:00
531.579,0,2012-06-04 13:37:00
585.922,0,2012-06-04 13:38:00
941.019,1273.70454153,2012-06-04 13:39:00
935.683,1273.70454153,2012-06-04 13:40:00
939.769,0,2012-06-04 13:41:00
835.455,0,2012-06-04 13:42:00
536.233,0,2012-06-04 13:43:00
599.346,1638.56279982,2012-06-04 13:44:00
939.2,1638.56279982,2012-06-04 13:45:00
931.512,0,2012-06-04 13:46:00
936.684,0,2012-06-04 13:47:00
941.442,0,2012-06-04 13:48:00
951.954,1995.66827678,2012-06-04 13:49:00
942.705,1995.66827678,2012-06-04 13:50:00
943.296,0,2012-06-04 13:51:00
544.734,0,2012-06-04 13:52:00
527.346,0,2012-06-04 13:53:00
882.721,1879.23862011,2012-06-04 13:54:00
939.495,1879.23862011,2012-06-04 13:55:00
939.157,0,2012-06-04 13:56:00
951.613,0,2012-06-04 13:57:00
572.054,0,2012-06-04 13:58:00
1133.9,1903.55967545,2012-06-04 13:59:00
1522.77,1903.55967545,2012-06-04 14:00:00
1530.2,0,2012-06-04 14:01:00
1510.97,0,2012-06-04 14:02:00
1503.0,0,2012-06-04 14:03:00
1497.67,1750.24785965,2012-06-04 14:04:00
1332.95,1750.24785965,2012-06-04 14:05:00
1076.44,0,2012-06-04 14:06:00
1238.55,0,2012-06-04 14:07:00
1474.06,0,2012-06-04 14:08:00
1546.42,1685.16552368,2012-06-04 14:09:00
1656.26,1685.16552368,2012-06-04 14:10:00
1585.53,0,2012-06-04 14:11:00
1598.94,0,2012-06-04 14:12:00
1596.7,0,2012-06-04 14:13:00
1425.31,1541.44234617,2012-06-04 14:14:00
1163.06,1541.44234617,2012-06-04 14:15:00
1366.7,0,2012-06-04 14:16:00
1585.72,0,2012-06-04 14:17:00
1588.6,0,2012-06-04 14:18:00
1588.41,1420.40867448,2012-06-04 14:19:00
1463.63,1420.40867448,2012-06-04 14:20:00
1030.38,0,2012-06-04 14:21:00
985.29,0,2012-06-04 14:22:00
618.236,0,2012-06-04 14:23:00
741.954,1603.27183552,2012-06-04 14:24:00
1049.81,1603.27183552,2012-06-04 14:25:00
1045.07,0,2012-06-04 14:26:00
1059.69,0,2012-06-04 14:27:00
909.973,0,2012-06-04 14:28:00
650.887,2633.48089523,2012-06-04 14:29:00
726.944,2633.48089523,2012-06-04 14:30:00
1052.36,0,2012-06-04 14:31:00
1053.26,0,2012-06-04 14:32:00
967.776,0,2012-06-04 14:33:00
949.426,1715.30199808,2012-06-04 14:34:00
948.291,1715.30199808,2012-06-04 14:35:00
944.954,0,2012-06-04 14:36:00
549.755,0,2012-06-04 14:37:00
533.094,0,2012-06-04 14:38:00
915.843,1808.31696727,2012-06-04 14:39:00
938.861,1808.31696727,2012-06-04 14:40:00
934.576,0,2012-06-04 14:41:00
832.681,0,2012-06-04 14:42:00
526.652,0,2012-06-04 14:43:00
641.163,1774.90598327,2012-06-04 14:44:00
1033.27,1774.90598327,2012-06-04 14:45:00
1096.7,0,2012-06-04 14:46:00
885.958,0,2012-06-04 14:47:00
704.405,0,2012-06-04 14:48:00
873.499,1891.35482742,2012-06-04 14:49:00
1087.23,1891.35482742,2012-06-04 14:50:00
1089.69,0,2012-06-04 14:51:00
1110.35,509.453816995,2012-06-04 14:52:00
803.668,0,2012-06-04 14:53:00
559.237,2864.95520668,2012-06-04 14:54:00
765.039,2355.50138968,2012-06-04 14:55:00
1089.03,1018.90763399,2012-06-04 14:56:00
883.33,0,2012-06-04 14:57:00
675.955,0,2012-06-04 14:58:00
824.051,1633.93643846,2012-06-04 14:59:00
1458.93,1633.93643846,2012-06-04 15:00:00
1509.37,1012.82282984,2012-06-04 15:01:00
1159.12,0,2012-06-04 15:02:00
1271.1,506.411414922,2012-06-04 15:03:00
1525.64,1526.80093655,2012-06-04 15:04:00
1495.6,2033.21235148,2012-06-04 15:05:00
1166.08,0,2012-06-04 15:06:00
1126.13,0,2012-06-04 15:07:00
1435.88,506.411414922,2012-06-04 15:08:00
1496.28,1822.13926897,2012-06-04 15:09:00
1158.04,3341.37351373,2012-06-04 15:10:00
1077.75,0,2012-06-04 15:11:00
1422.06,0,2012-06-04 15:12:00
1479.12,1012.82282984,2012-06-04 15:13:00
1413.45,2295.5961796,2012-06-04 15:14:00
1060.37,1789.18476468,2012-06-04 15:15:00
1085.82,0,2012-06-04 15:16:00
1473.22,0,2012-06-04 15:17:00
1457.86,0,2012-06-04 15:18:00
1476.92,1739.17818506,2012-06-04 15:19:00
1136.24,1739.17818506,2012-06-04 15:20:00
997.493,0,2012-06-04 15:21:00
846.247,0,2012-06-04 15:22:00
1008.57,0,2012-06-04 15:23:00
1051.16,1541.9073775,2012-06-04 15:24:00
1205.63,1541.9073775,2012-06-04 15:25:00
1018.72,0,2012-06-04 15:26:00
1143.65,0,2012-06-04 15:27:00
1409.21,0,2012-06-04 15:28:00
1459.64,1246.3493042,2012-06-04 15:29:00
1192.6,1246.3493042,2012-06-04 15:30:00
953.306,0,2012-06-04 15:31:00
1116.47,0,2012-06-04 15:32:00
1357.46,0,2012-06-04 15:33:00
1360.05,1449.9894204,2012-06-04 15:34:00
1386.76,1449.9894204,2012-06-04 15:35:00
939.822,0,2012-06-04 15:36:00
564.29,0,2012-06-04 15:37:00
732.139,0,2012-06-04 15:38:00
1003.64,1780.99575742,2012-06-04 15:39:00
1117.19,1780.99575742,2012-06-04 15:40:00
786.699,0,2012-06-04 15:41:00
651.326,0,2012-06-04 15:42:00
731.931,0,2012-06-04 15:43:00
851.313,1678.61027021,2012-06-04 15:44:00
1077.75,1678.61027021,2012-06-04 15:45:00
1062.12,0,2012-06-04 15:46:00
704.532,0,2012-06-04 15:47:00
881.275,0,2012-06-04 15:48:00
959.601,1706.78007375,2012-06-04 15:49:00
1102.45,1706.78007375,2012-06-04 15:50:00
1459.43,0,2012-06-04 15:51:00
857.659,0,2012-06-04 15:52:00
655.179,0,2012-06-04 15:53:00
1101.77,1651.78597298,2012-06-04 15:54:00
1204.52,1651.78597298,2012-06-04 15:55:00
1066.24,0,2012-06-04 15:56:00
1186.55,0,2012-06-04 15:57:00
875.757,0,2012-06-04 15:58:00
759.802,1767.33643822,2012-06-04 15:59:00
1068.28,1767.33643822,2012-06-04 16:00:00
1439.17,0,2012-06-04 16:01:00
1876.75,0,2012-06-04 16:02:00
1426.14,0,2012-06-04 16:03:00
1475.61,1381.57971951,2012-06-04 16:04:00
1613.93,1381.57971951,2012-06-04 16:05:00
1610.63,0,2012-06-04 16:06:00
1845.97,0,2012-06-04 16:07:00
1532.39,0,2012-06-04 16:08:00
1158.29,985.355582631,2012-06-04 16:09:00
1404.54,985.355582631,2012-06-04 16:10:00
1563.57,0,2012-06-04 16:11:00
1582.64,0,2012-06-04 16:12:00
1193.95,0,2012-06-04 16:13:00
1171.78,1591.36265075,2012-06-04 16:14:00
1527.94,1591.36265075,2012-06-04 16:15:00
1589.37,0,2012-06-04 16:16:00
1578.6,0,2012-06-04 16:17:00
1550.35,0,2012-06-04 16:18:00
1056.0,1391.24050833,2012-06-04 16:19:00
1078.48,1391.24050833,2012-06-04 16:20:00
1479.18,0,2012-06-04 16:21:00
1473.98,0,2012-06-04 16:22:00
1106.85,0,2012-06-04 16:23:00
918.091,1347.38440332,2012-06-04 16:24:00
716.944,1347.38440332,2012-06-04 16:25:00
504.548,0,2012-06-04 16:26:00
879.615,0,2012-06-04 16:27:00
928.151,0,2012-06-04 16:28:00
940.523,999.871533638,2012-06-04 16:29:00
939.685,999.871533638,2012-06-04 16:30:00
953.623,0,2012-06-04 16:31:00
946.452,0,2012-06-04 16:32:00
947.304,0,2012-06-04 16:33:00
956.656,880.254492583,2012-06-04 16:34:00
961.168,880.254492583,2012-06-04 16:35:00
958.968,0,2012-06-04 16:36:00
926.766,0,2012-06-04 16:37:00
559.161,0,2012-06-04 16:38:00
627.218,1023.66596566,2012-06-04 16:39:00
963.637,1023.66596566,2012-06-04 16:40:00
995.485,0,2012-06-04 16:41:00
1042.37,0,2012-06-04 16:42:00
892.201,0,2012-06-04 16:43:00
587.843,838.386176532,2012-06-04 16:44:00
692.088,838.386176532,2012-06-04 16:45:00
990.825,0,2012-06-04 16:46:00
901.069,0,2012-06-04 16:47:00
581.689,0,2012-06-04 16:48:00
666.257,1080.05970943,2012-06-04 16:49:00
985.209,1080.05970943,2012-06-04 16:50:00
985.043,0,2012-06-04 16:51:00
995.205,0,2012-06-04 16:52:00
903.52,0,2012-06-04 16:53:00
584.485,1049.27448441,2012-06-04 16:54:00
766.188,1049.27448441,2012-06-04 16:55:00
984.461,0,2012-06-04 16:56:00
985.763,0,2012-06-04 16:57:00
797.742,0,2012-06-04 16:58:00
583.43,693.891268257,2012-06-04 16:59:00
860.594,693.891268257,2012-06-04 17:00:00
977.533,0,2012-06-04 17:01:00
820.206,0,2012-06-04 17:02:00
1166.54,0,2012-06-04 17:03:00
1427.38,647.349508273,2012-06-04 17:04:00
1580.67,647.349508273,2012-06-04 17:05:00
1563.63,0,2012-06-04 17:06:00
1446.79,0,2012-06-04 17:07:00
1122.17,0,2012-06-04 17:08:00
1270.36,153.264966878,2012-06-04 17:09:00
1548.56,153.264966878,2012-06-04 17:10:00
1547.72,0,2012-06-04 17:11:00
1144.59,0,2012-06-04 17:12:00
1015.85,0,2012-06-04 17:13:00
1304.36,72.5255769608,2012-06-04 17:14:00
1406.33,72.5255769608,2012-06-04 17:15:00
1230.64,0,2012-06-04 17:16:00
1015.53,0,2012-06-04 17:17:00
1213.19,0,2012-06-04 17:18:00
1398.23,271.739669967,2012-06-04 17:19:00
1410.93,271.739669967,2012-06-04 17:20:00
1359.86,0,2012-06-04 17:21:00
987.611,0,2012-06-04 17:22:00
1054.66,0,2012-06-04 17:23:00
1250.08,46.8295806872,2012-06-04 17:24:00
846.437,46.8295806872,2012-06-04 17:25:00
849.799,0,2012-06-04 17:26:00
691.481,0,2012-06-04 17:27:00
452.367,0,2012-06-04 17:28:00
503.479,149.646507041,2012-06-04 17:29:00
872.647,149.646507041,2012-06-04 17:30:00
873.448,0,2012-06-04 17:31:00
721.33,0,2012-06-04 17:32:00
616.658,0,2012-06-04 17:33:00
817.348,195.689841427,2012-06-04 17:34:00
1195.42,195.689841427,2012-06-04 17:35:00
1222.88,0,2012-06-04 17:36:00
1218.56,0,2012-06-04 17:37:00
991.078,0,2012-06-04 17:38:00
819.125,793.564725633,2012-06-04 17:39:00
1068.11,105.264123728,2012-06-04 17:40:00
1335.72,0,2012-06-04 17:41:00
1073.92,0,2012-06-04 17:42:00
1681.56,0,2012-06-04 17:43:00
3007.2,325.752920795,2012-06-04 17:44:00
3986.95,325.752920795,2012-06-04 17:45:00
1227.35,0,2012-06-04 17:46:00
1212.06,688.300601905,2012-06-04 17:47:00
956.274,0,2012-06-04 17:48:00
982.782,168.296867555,2012-06-04 17:49:00
1350.45,168.296867555,2012-06-04 17:50:00
1781.48,0,2012-06-04 17:51:00
1985.56,0,2012-06-04 17:52:00
1217.95,0,2012-06-04 17:53:00
967.259,0,2012-06-04 17:54:00
1077.77,0,2012-06-04 17:55:00
1368.78,0,2012-06-04 17:56:00
1320.86,506.96260275,2012-06-04 17:57:00
1322.64,0,2012-06-04 17:58:00
1052.94,0,2012-06-04 17:59:00
932.789,0,2012-06-04 18:00:00
1239.03,0,2012-06-04 18:01:00
1313.96,0,2012-06-04 18:02:00
1330.29,0,2012-06-04 18:03:00
1509.2,174.432804158,2012-06-04 18:04:00
1592.12,174.432804158,2012-06-04 18:05:00
1508.59,0,2012-06-04 18:06:00
1783.83,0,2012-06-04 18:07:00
1794.24,0,2012-06-04 18:08:00
1766.58,206.113339979,2012-06-04 18:09:00
1784.88,206.113339979,2012-06-04 18:10:00
1471.35,0,2012-06-04 18:11:00
1381.8,0,2012-06-04 18:12:00
1688.85,0,2012-06-04 18:13:00
1812.97,343.622956485,2012-06-04 18:14:00
1613.65,343.622956485,2012-06-04 18:15:00
1385.44,0,2012-06-04 18:16:00
1619.38,0,2012-06-04 18:17:00
1728.98,0,2012-06-04 18:18:00
1670.88,359.761007389,2012-06-04 18:19:00
1674.77,359.761007389,2012-06-04 18:20:00
1662.19,0,2012-06-04 18:21:00
1648.29,0,2012-06-04 18:22:00
1619.07,0,2012-06-04 18:23:00
1555.69,234.00742062,2012-06-04 18:24:00
1178.76,234.00742062,2012-06-04 18:25:00
902.589,0,2012-06-04 18:26:00
1065.64,0,2012-06-04 18:27:00
1061.61,0,2012-06-04 18:28:00
1202.49,83.5912986631,2012-06-04 18:29:00
1184.18,83.5912986631,2012-06-04 18:30:00
1179.71,0,2012-06-04 18:31:00
836.727,0,2012-06-04 18:32:00
863.334,0,2012-06-04 18:33:00
1221.44,0,2012-06-04 18:34:00
1212.9,0,2012-06-04 18:35:00
932.954,0,2012-06-04 18:36:00
811.449,0,2012-06-04 18:37:00
1099.5,0,2012-06-04 18:38:00
1209.97,281.689035089,2012-06-04 18:39:00
984.165,281.689035089,2012-06-04 18:40:00
828.767,0,2012-06-04 18:41:00
1108.85,0,2012-06-04 18:42:00
1344.02,0,2012-06-04 18:43:00
1315.62,0,2012-06-04 18:44:00
1137.12,0,2012-06-04 18:45:00
1267.08,0,2012-06-04 18:46:00
1525.71,0,2012-06-04 18:47:00
1532.57,0,2012-06-04 18:48:00
1142.52,0,2012-06-04 18:49:00
1134.97,0,2012-06-04 18:50:00
1497.33,0,2012-06-04 18:51:00
1485.76,0,2012-06-04 18:52:00
1490.27,0,2012-06-04 18:53:00
1184.07,0,2012-06-04 18:54:00
1086.3,0,2012-06-04 18:55:00
1388.08,0,2012-06-04 18:56:00
1476.14,0,2012-06-04 18:57:00
1209.54,0,2012-06-04 18:58:00
972.037,415.132932391,2012-06-04 18:59:00
1245.19,415.132932391,2012-06-04 19:00:00
1358.91,0,2012-06-04 19:01:00
1274.98,0,2012-06-04 19:02:00
963.761,0,2012-06-04 19:03:00
1046.99,547.619451216,2012-06-04 19:04:00
1359.91,547.619451216,2012-06-04 19:05:00
1995.89,0,2012-06-04 19:06:00
2011.9,0,2012-06-04 19:07:00
1970.9,0,2012-06-04 19:08:00
1953.47,511.533580559,2012-06-04 19:09:00
1914.24,511.533580559,2012-06-04 19:10:00
1535.29,0,2012-06-04 19:11:00
1460.83,0,2012-06-04 19:12:00
1835.65,0,2012-06-04 19:13:00
1777.52,421.967629629,2012-06-04 19:14:00
1421.24,421.967629629,2012-06-04 19:15:00
1491.82,0,2012-06-04 19:16:00
1817.71,1267.30956545,2012-06-04 19:17:00
1834.94,0,2012-06-04 19:18:00
1437.83,502.656121086,2012-06-04 19:19:00
1436.48,502.656121086,2012-06-04 19:20:00
1825.48,463.101460741,2012-06-04 19:21:00
1976.59,0,2012-06-04 19:22:00
1536.76,926.202921482,2012-06-04 19:23:00
1552.29,507.586311514,2012-06-04 19:24:00
1937.61,507.586311514,2012-06-04 19:25:00
1916.4,0,2012-06-04 19:26:00
1159.85,0,2012-06-04 19:27:00
924.427,0,2012-06-04 19:28:00
1298.64,555.065126838,2012-06-04 19:29:00
1487.08,555.065126838,2012-06-04 19:30:00
1379.73,0,2012-06-04 19:31:00
1330.48,0,2012-06-04 19:32:00
1687.64,0,2012-06-04 19:33:00
1765.99,544.158691087,2012-06-04 19:34:00
1332.5,544.158691087,2012-06-04 19:35:00
1336.16,0,2012-06-04 19:36:00
1632.08,0,2012-06-04 19:37:00
1747.36,0,2012-06-04 19:38:00
1433.85,560.587016582,2012-06-04 19:39:00
1345.48,560.587016582,2012-06-04 19:40:00
1605.42,0,2012-06-04 19:41:00
1732.1,0,2012-06-04 19:42:00
1348.86,0,2012-06-04 19:43:00
1184.27,290.211021369,2012-06-04 19:44:00
1351.23,290.211021369,2012-06-04 19:45:00
1137.66,0,2012-06-04 19:46:00
901.356,0,2012-06-04 19:47:00
751.721,0,2012-06-04 19:48:00
933.203,354.526576745,2012-06-04 19:49:00
1035.56,354.526576745,2012-06-04 19:50:00
805.828,0,2012-06-04 19:51:00
639.003,0,2012-06-04 19:52:00
862.167,0,2012-06-04 19:53:00
1034.9,336.471041849,2012-06-04 19:54:00
886.645,336.471041849,2012-06-04 19:55:00
777.805,0,2012-06-04 19:56:00
1008.82,0,2012-06-04 19:57:00
1150.69,0,2012-06-04 19:58:00
965.54,786.565679351,2012-06-04 19:59:00
748.876,786.565679351,2012-06-04 20:00:00
935.877,0,2012-06-04 20:01:00
1116.79,0,2012-06-04 20:02:00
939.769,0,2012-06-04 20:03:00
718.196,781.528363261,2012-06-04 20:04:00
872.745,781.528363261,2012-06-04 20:05:00
1055.37,0,2012-06-04 20:06:00
1340.97,0,2012-06-04 20:07:00
1349.34,0,2012-06-04 20:08:00
1383.6,831.133923361,2012-06-04 20:09:00
1697.1,831.133923361,2012-06-04 20:10:00
1537.17,0,2012-06-04 20:11:00
1267.91,0,2012-06-04 20:12:00
1462.58,0,2012-06-04 20:13:00
1750.56,888.222347499,2012-06-04 20:14:00
1771.38,888.222347499,2012-06-04 20:15:00
1536.58,0,2012-06-04 20:16:00
1494.38,0,2012-06-04 20:17:00
1780.28,0,2012-06-04 20:18:00
1890.22,915.41010014,2012-06-04 20:19:00
1822.26,915.41010014,2012-06-04 20:20:00
1458.15,0,2012-06-04 20:21:00
1547.77,0,2012-06-04 20:22:00
1872.06,0,2012-06-04 20:23:00
1752.95,905.21905067,2012-06-04 20:24:00
1342.19,905.21905067,2012-06-04 20:25:00
1445.19,0,2012-06-04 20:26:00
1716.15,0,2012-06-04 20:27:00
1543.4,0,2012-06-04 20:28:00
737.349,877.468414841,2012-06-04 20:29:00
823.208,877.468414841,2012-06-04 20:30:00
1297.9,443.4805939,2012-06-04 20:31:00
1374.36,0,2012-06-04 20:32:00
1097.16,0,2012-06-04 20:33:00
1107.1,1339.04269343,2012-06-04 20:34:00
1408.66,895.562099526,2012-06-04 20:35:00
1513.95,443.4805939,2012-06-04 20:36:00
1139.73,0,2012-06-04 20:37:00
1007.6,0,2012-06-04 20:38:00
1303.13,906.760984721,2012-06-04 20:39:00
1398.96,906.760984721,2012-06-04 20:40:00
1042.61,0,2012-06-04 20:41:00
741.102,0,2012-06-04 20:42:00
919.398,0,2012-06-04 20:43:00
1050.22,895.957776238,2012-06-04 20:44:00
893.565,895.957776238,2012-06-04 20:45:00
655.233,0,2012-06-04 20:46:00
797.027,0,2012-06-04 20:47:00
1041.54,0,2012-06-04 20:48:00
1041.15,860.093186365,2012-06-04 20:49:00
753.881,860.093186365,2012-06-04 20:50:00
640.685,0,2012-06-04 20:51:00
921.743,0,2012-06-04 20:52:00
1032.94,0,2012-06-04 20:53:00
970.021,880.067606345,2012-06-04 20:54:00
635.431,880.067606345,2012-06-04 20:55:00
687.047,0,2012-06-04 20:56:00
1049.09,0,2012-06-04 20:57:00
1042.78,0,2012-06-04 20:58:00
1050.14,1096.29845603,2012-06-04 20:59:00
759.392,1096.29845603,2012-06-04 21:00:00
645.471,0,2012-06-04 21:01:00
905.97,0,2012-06-04 21:02:00
1044.97,0,2012-06-04 21:03:00
794.451,1079.66680329,2012-06-04 21:04:00
746.047,1491.3602994,2012-06-04 21:05:00
979.896,0,2012-06-04 21:06:00
1132.21,0,2012-06-04 21:07:00
1156.61,0,2012-06-04 21:08:00
1503.26,1062.25450375,2012-06-04 21:09:00
1412.75,1062.25450375,2012-06-04 21:10:00
1772.09,0,2012-06-04 21:11:00
1733.31,0,2012-06-04 21:12:00
1699.06,0,2012-06-04 21:13:00
1339.1,1042.3142993,2012-06-04 21:14:00
1285.99,1042.3142993,2012-06-04 21:15:00
1707.62,0,2012-06-04 21:16:00
1688.26,0,2012-06-04 21:17:00
1351.68,0,2012-06-04 21:18:00
1304.44,1027.13618173,2012-06-04 21:19:00
1607.96,1027.13618173,2012-06-04 21:20:00
2298.48,0,2012-06-04 21:21:00
2951.82,0,2012-06-04 21:22:00
2896.52,0,2012-06-04 21:23:00
3031.73,1044.39133241,2012-06-04 21:24:00
2653.32,1044.39133241,2012-06-04 21:25:00
1631.64,0,2012-06-04 21:26:00
1278.2,0,2012-06-04 21:27:00
1436.4,0,2012-06-04 21:28:00
1564.26,1039.77628039,2012-06-04 21:29:00
1037.3,1039.77628039,2012-06-04 21:30:00
588.372,0,2012-06-04 21:31:00
581.5,0,2012-06-04 21:32:00
909.917,0,2012-06-04 21:33:00
967.726,1037.90279364,2012-06-04 21:34:00
685.645,1037.90279364,2012-06-04 21:35:00
529.873,0,2012-06-04 21:36:00
809.839,0,2012-06-04 21:37:00
819.219,0,2012-06-04 21:38:00
961.736,1035.16956632,2012-06-04 21:39:00
1929.14,1035.16956632,2012-06-04 21:40:00
2207.63,0,2012-06-04 21:41:00
2309.69,0,2012-06-04 21:42:00
2039.7,0,2012-06-04 21:43:00
1928.46,1038.31606464,2012-06-04 21:44:00
2181.31,1038.31606464,2012-06-04 21:45:00
2321.72,0,2012-06-04 21:46:00
2483.1,0,2012-06-04 21:47:00
2483.81,0,2012-06-04 21:48:00
2273.24,1042.15434877,2012-06-04 21:49:00
2073.5,1042.15434877,2012-06-04 21:50:00
2293.13,0,2012-06-04 21:51:00
2506.89,0,2012-06-04 21:52:00
2507.14,0,2012-06-04 21:53:00
1002.89,1022.18208482,2012-06-04 21:54:00
842.186,1022.18208482,2012-06-04 21:55:00
1099.87,0,2012-06-04 21:56:00
1238.64,0,2012-06-04 21:57:00
1249.46,0,2012-06-04 21:58:00
960.393,1213.12819771,2012-06-04 21:59:00
1060.56,1213.12819771,2012-06-04 22:00:00
1366.22,0,2012-06-04 22:01:00
1362.41,0,2012-06-04 22:02:00
1216.28,0,2012-06-04 22:03:00
966.687,1217.74960056,2012-06-04 22:04:00
1108.46,1217.74960056,2012-06-04 22:05:00
1356.92,0,2012-06-04 22:06:00
1351.85,0,2012-06-04 22:07:00
1252.61,0,2012-06-04 22:08:00
